0,1,2,3
0.9304399524375743,0.554066985645933,1.0,1.0
0.8236022281823808,0.872,0.7314814814814815,1.0
0.7216231036373606,0.7976723366159355,0.662353515625,0.43728813559322033
0.9553344623200677,0.6686805219913001,0.9001764557600201,1.0
0.8290628919548468,0.8340534171249018,1.0,1.0
0.6568930041152263,0.7736291204499297,0.7441760138050043,1.0
0.859847553479223,0.7086072465983795,0.5777613594384928,1.0
0.8419387314828132,0.9951219512195122,0.6596710153148043,1.0
0.747051114023591,0.6437108708025042,0.7855526216522067,0.0
0.854114472923492,0.6716353424065673,0.8857583944423003,1.0
0.8307884076036148,0.9534848253774592,0.7699931647300068,1.0
0.7054032889584965,0.8263170555689199,0.7442941673710904,1.0
0.8733638227408926,0.9546234509056244,0.5390835579514824,0.0
0.9824125801779433,0.3824367652297827,0.6163543441226575,1.0
0.7818052594171997,0.8892863226026231,0.9916500994035785,1.0
0.84182156133829,0.8748422381152714,0.7211070559610706,1.0
0.9017060876308647,0.9963636363636363,0.9767664670658682,1.0
0.9509287496534516,0.9075642523364486,0.7068041237113402,1.0
0.8085673293707727,0.9291192806135943,0.8801705756929638,1.0
0.7243884717849358,0.653921568627451,0.7535452322738386,0.5682451253481894
0.5070015559013114,0.8076124567474049,0.8443243243243244,1.0
0.8626373626373627,0.27320410490307867,0.5984902099551781,0.889060092449923
0.6935879467414156,0.9996639784946236,0.7281187122736419,0.5558823529411765
0.7386513882767739,0.5915006640106242,0.7267185200756779,1.0
0.9096681687832855,0.4759763978645687,0.5616890776126445,1.0
