0,1,2,3
0.0,0.0,0.4954128440366973,1.0
0.0,0.0,0.7435897435897436,1.0
0.0,0.3333333333333333,0.6634615384615384,1.0
0.0,0.0,0.4936708860759494,1.0
0.0,0.0,0.24511545293072823,1.0
0.05755395683453238,0.0,0.2509025270758123,1.0
0.0,0.0,0.25,1.0
0.0,0.5026833631484794,1.0,0.6752941176470588
0.4426751592356688,0.2755905511811024,1.0,1.0
0.0,0.501779359430605,0.7568058076225045,1.0
1.0,0.0,0.4008746355685131,1.0
0.0,0.0,0.4920071047957371,1.0
0.0,0.25405405405405407,0.0,1.0
0.0,1.0,0.41906202723146746,1.0
0.34502923976608185,0.5698924731182796,0.2839506172839506,1.0
0.0,0.3373205741626794,0.0,0.801980198019802
0.0,0.0,0.1891891891891892,1.0
0.0,0.0,0.5890804597701149,1.0
0.24862888482632542,0.678743961352657,0.0,1.0
0.6017069701280228,0.0,1.0,0.8054363376251789
0.0,0.0,0.1985611510791367,1.0
0.0,0.0,0.594017094017094,1.0
0.0,0.39942938659058486,1.0,1.0
0.0,0.0,0.5950653120464441,1.0
0.0,0.0,0.3979591836734694,1.0
0.4944649446494465,0.19943019943019943,0.0,1.0
0.8933333333333333,0.9894366197183099,0.6498740554156172,1.0
0.0,0.0,0.49012567324955114,1.0
1.0,0.5053956834532374,1.0,1.0
0.0,0.5072463768115942,0.7145790554414785,1.0
0.12244897959183673,0.0,0.7356020942408377,1.0
0.0,0.11392405063291139,0.37209302325581395,1.0
0.5158536585365854,0.0,1.0,0.8054363376251789
0.36578947368421055,1.0,1.0,1.0
0.24363636363636362,0.3341232227488152,0.0,1.0
0.0,0.0,0.0,0.9780033840947546
0.0,0.6467532467532467,0.6192660550458715,1.0
0.0,0.0,0.4918032786885246,1.0
1.0,0.2046783625730994,0.0,1.0
0.0,0.4827586206896552,0.25183823529411764,1.0
0.0,0.0,0.40114613180515757,1.0
0.2449725776965265,0.3397590361445783,0.0,1.0
0.0,0.0,0.0,1.0
0.4948805460750853,1.0,1.0,1.0
0.4982078853046595,0.0,0.0,1.0
0.32860520094562645,0.5109090909090909,0.0,1.0
0.0,0.33254716981132076,0.4889705882352941,0.9870242214532872
0.0,0.25268817204301075,1.0,1.0
0.32860520094562645,0.0,0.0,1.0
0.6650717703349283,0.0,0.3356643356643357,1.0
