0,1,2
0.6199669056811914,0.8276693179079296,0.9531781323567878
0.8259811378156373,0.719074512661687,0.7906976744186046
0.8316498316498316,0.6418143899895725,0.6360623135565131
0.8384260593831075,0.7549019607843137,1.0
0.6443057722308893,0.5053211009174312,0.0
0.5951518528838117,0.7997377908882334,0.8647734956051386
0.7357103973870441,0.7563451776649747,0.8448877805486285
0.648966613672496,0.6784565916398714,0.5836947094535994
0.7846206192582511,0.8529461708269656,0.8982614294913072
0.7649640861931365,0.33291583166332667,0.23478260869565218
0.7668383518225039,0.8962908011869436,0.9276401564537158
0.5554708349218452,0.5872387587080431,0.5570934256055363
0.42417383431416933,0.7193683064076964,0.7099827882960413
0.9105901594657216,0.6904458598726114,0.7916859122401848
0.7756037369998238,0.6335703402742509,0.5895361380798274
0.8534309240622141,0.7862215909090909,0.4922170803533866
0.876171875,0.34514078110808355,0.6781098546042004
0.8970718722271517,0.8110585000763708,0.4681555004135649
0.526849746370474,0.6926531345428417,0.9227099236641222
0.6135191903761695,0.5342691990090834,0.35705329153605014
0.7215482380127094,0.6725427350427351,0.6679915828851999
0.7413545816733068,0.5190759537976899,0.4328018223234624
0.7906549971767363,0.5830981238585422,0.34507042253521125
0.7375645756457565,0.6707948660211664,0.9649532710280374
0.6029346376167185,0.6293022381041941,0.042429284525790346
0.7565353781805507,0.8376993166287016,0.23866943866943868
0.5910880458124552,0.5191803669287587,0.9037057073302678
0.8870113131891737,0.6285914505956552,0.991106719367589
0.694895364756503,0.7462453066332916,0.9948364888123924
0.46542762639785795,0.40972106230165356,0.46904761904761905
0.7306245297215952,0.6129077418451631,0.9149425287356322
0.6944188899110703,0.8444904531861054,1.0
0.27729257641921395,0.3251372642635474,0.9446935724962631
0.6187396045093329,0.8051582649472451,0.29472295514511876
0.802079838980208,0.5586460632818249,0.9670138888888888
0.7889959244164505,0.6911597498578738,0.8104886769964244
0.7416219352966777,0.3909381842681489,0.4145985401459854
0.890627469574838,0.6689203465032749,0.46615523465703973
0.9643986254295532,0.7470843814315116,0.99364896073903
0.8592168099331423,0.5378256122289814,0.6556630620375641
0.9179837676206749,0.7830707914215221,0.5148342059336823
0.5606665102088711,0.7827229176325143,0.8769349845201239
0.6284517530251319,0.35971515768056966,0.3666504144319844
0.6175790285273709,0.5988678251711427,0.21843971631205675
0.7070142768466791,0.8347642155032973,1.0
0.6962222916016235,0.5339341030695579,0.583679525222552
0.6004126547455296,0.6944062356717102,0.4651990935577857
0.7867900562511341,0.8479493164388129,0.935005701254276
0.8612351190476191,0.7393574932742523,0.8709677419354839
0.7460863581627387,0.5509832483612528,0.9798311444652908
