0,1,2,3
0.0,0.4504792332268371,0.7367387033398821,1.0
0.47761194029850745,0.0,0.6398104265402843,1.0
0.6650717703349283,0.0,1.0,0.6718377088305489
0.0,0.2527075812274368,1.0,1.0
0.5070422535211268,0.0,1.0,1.0
0.0,0.4538152610441767,0.6121076233183856,1.0
0.0,0.0,0.24468085106382978,1.0
0.1675,0.0,1.0,0.8054363376251789
0.0,0.5691056910569106,0.9125560538116592,1.0
0.0,0.0,0.489247311827957,1.0
0.0,0.0,0.49107142857142855,1.0
0.2127659574468085,0.3373205741626794,0.0,0.760053619302949
0.46706586826347307,0.0,0.3342696629213483,0.9921739130434782
0.33533653846153844,0.0,1.0,0.8008534850640113
0.0,0.0,0.24686940966010734,1.0
0.11023622047244094,0.0,0.8858350951374208,1.0
0.0,1.0,1.0,0.6590126291618829
0.0,0.0,0.7244367417677643,1.0
1.0,0.0,0.23877917414721722,1.0
0.0,0.0,0.6781609195402298,1.0
1.0,0.0,0.39825581395348836,0.8931657501963864
0.0,0.5099818511796733,0.0,0.6717647058823529
0.0,0.0,0.3917963224893918,1.0
0.7528089887640449,0.3248259860788863,1.0,0.9419460343417825
0.0,0.0,0.0,0.801980198019802
