0,1,2,3
0.5155709342560554,0.5127272727272727,0.49458483754512633,1.0
0.0,0.0,0.4907749077490775,1.0
0.5447154471544715,0.0,1.0,0.6500566251415628
0.0,0.21052631578947367,0.5064456721915286,1.0
0.0,0.0,0.041379310344827586,1.0
0.46689895470383275,0.5211786372007366,0.0,1.0
1.0,0.046296296296296294,0.6911764705882353,1.0
0.4982142857142857,0.5090252707581228,0.0,0.8030942334739803
0.0,0.0,0.04158004158004158,1.0
1.0,0.19393939393939394,0.6184012066365008,1.0
0.17835178351783518,1.0,0.0,0.8031161473087819
0.0,1.0,0.2459605026929982,1.0
0.0,0.0,0.49107142857142855,1.0
1.0,0.0,0.022935779816513763,1.0
0.0,0.0,0.328537170263789,1.0
0.0,0.3333333333333333,1.0,1.0
0.0,1.0,0.20481927710843373,1.0
0.0,0.0,0.3181818181818182,1.0
0.0,0.7698630136986301,0.5947521865889213,1.0
0.0,0.0,0.6539379474940334,0.6745005875440658
1.0,1.0,0.32547169811320753,1.0
0.0,0.0,0.489247311827957,1.0
0.0,0.49473684210526314,1.0,1.0
0.0,0.013937282229965157,0.23963963963963963,1.0
0.0,0.0,0.7468354430379747,1.0
1.0,0.8646153846153846,1.0,1.0
0.0,0.0,0.5911047345767575,1.0
0.0,0.020833333333333332,0.0,0.8076379066478077
0.0,0.2760416666666667,0.5026737967914439,1.0
0.5027223230490018,0.0,1.0,0.993127147766323
0.0,0.0,0.3333333333333333,1.0
0.5072202166064982,0.3333333333333333,0.0,1.0
0.7561643835616438,0.01293103448275862,0.0,0.8095909732016925
1.0,1.0,1.0,1.0
0.0,0.423728813559322,0.96,1.0
1.0,1.0,1.0,0.6752941176470588
0.8205882352941176,0.7608695652173914,1.0,1.0
0.17261904761904762,0.0,0.0,0.8100719424460432
0.0,0.3464373464373464,0.9223300970873787,1.0
0.0,0.0,0.5943952802359882,1.0
0.49140893470790376,0.0,1.0,0.6783132530120481
1.0,0.5051546391752577,0.3774104683195592,1.0
0.24220963172804533,1.0,0.0,0.6948529411764706
0.0,0.0,0.3333333333333333,0.5803842264914054
0.0,1.0,0.6152125279642058,1.0
0.3978328173374613,0.8439024390243902,0.0,0.8076379066478077
0.0,0.9327731092436975,0.6771084337349398,1.0
1.0,1.0,0.5305343511450382,1.0
0.2183734939759036,0.0,0.0,0.6725978647686833
1.0,0.27472527472527475,0.9105145413870246,1.0
