0,1,2,3,4
0.0,0.5855054036872218,0.5715560844986611,0.7169187145557656,0.0
0.0,0.3880846991266898,0.5346007604562738,0.3184986595174263,0.0
0.0,0.7678542111311771,0.6917874396135266,0.6256256256256256,0.0
1.0,0.6132142350772721,0.6446389496717724,0.8835286009648519,0.0
0.0,0.4425871158544426,0.6300278773397053,0.0,0.0
0.0,0.4993718592964824,0.37358882947118244,0.8648941942485079,0.0
0.0,0.7323104424251452,0.49657247951847516,0.16666666666666666,0.0
0.0,0.798137097947897,0.599462790330226,0.0,0.0
0.0,0.8106745737583395,0.4986607142857143,0.793703007518797,0.0
0.0,0.7073060051429436,0.4597549481621112,0.63,0.0
0.0,0.6168504151354294,0.8382661384292706,0.9377401998462721,0.0
0.0,0.6883424677825507,0.7630128597672995,0.3363309352517986,0.0
0.0,0.6229133010231557,0.8374805598755832,0.7957405614714425,0.0
0.0,0.47116991643454037,0.6532635122498597,0.42724458204334365,0.0
0.0,0.6309151665409076,0.5047912388774812,0.5305378304466728,0.0
0.0,0.5396745512497904,0.5116346713205352,0.8213166144200627,0.0
0.0,0.7477438762354963,0.4341429238673517,0.2626126126126126,0.0
0.0,0.505417686123733,0.7585014409221902,0.6610169491525424,0.0
0.0,0.5987098709870987,0.7178175618073316,0.3096893834028744,0.0
0.0,0.550289335905208,0.7792302106027597,0.8815232722143864,0.0
0.0,0.7763578274760383,0.7034831795177136,0.7504587155963303,0.0
1.0,0.72167793569753,0.7793206579790644,0.531858407079646,0.0
1.0,0.6395753249130515,0.6369047619047619,0.528174936921783,0.0
0.0,0.8183891489617093,0.6586967945349448,1.0,0.0
0.5534274193548387,0.5783914482056502,0.6383307573415765,0.6147614761476148,0.0
0.0,0.5020547945205479,0.6393183415319748,0.48286604361370716,0.0
1.0,0.6120081517479229,0.6889560732704961,0.7095292766934558,0.0
1.0,0.83202416918429,0.675960557633458,0.6284454244762955,0.0
0.0,0.6515096398690433,0.6531165311653117,0.8794476898566118,0.0
0.0,0.7588880935337629,0.6993160054719563,0.8354531001589826,0.0
1.0,0.7881083562901745,0.7002126151665485,0.46050670640834573,0.0
0.0,0.5279406691962746,0.6844621513944223,0.7666392769104355,0.0
0.0,0.8761943210873369,0.14489795918367346,1.0,0.0
0.0,0.6556466876971608,0.4857142857142857,0.0,0.0
1.0,0.9138118121221516,0.7232814413153752,1.0,0.0
0.0,0.5319607051540842,0.4589484589484589,0.7614213197969543,0.0
1.0,0.6403303340318008,0.6642958748221907,0.3600770218228498,0.0
0.0,0.7667464114832536,0.8959550075708415,0.4158102766798419,0.0
0.0,0.5494591424475433,0.5615748963883955,0.0,0.0
0.0,0.4744730679156909,0.8715175953079178,0.7259713701431493,0.0
0.0,0.5009412972787951,0.9043290043290043,0.5994397759103641,0.0
0.0,0.474565560821485,0.5915517542328504,0.4134199134199134,0.0
1.0,0.8072460595446584,0.8372294372294372,0.0,0.0
0.0,0.6173665480427046,0.7411407357408032,1.0,0.0
0.0,0.41636615811373096,0.826790258087968,1.0,0.0
0.0,0.6731468531468532,0.33417935702199664,0.7553832902670112,0.0
1.0,1.0,0.5399727679439797,0.7961736571008095,0.0
1.0,0.6035289399812859,0.6317171717171717,0.0,0.0
1.0,0.8220915032679739,0.5149925037481259,0.7709815078236131,0.0
1.0,0.6942773012418384,0.7339989759344598,1.0,0.0
