0,1,2,3
0.0,0.23499142367066894,1.0,1.0
0.0,0.0,0.5179856115107914,0.668997668997669
0.0,1.0,0.49458483754512633,0.9506688963210702
0.5128205128205128,1.0,0.5037037037037037,1.0
1.0,0.4962962962962963,0.0,1.0
0.0,0.0,0.6705882352941176,0.6718377088305489
0.0,0.0,0.24729241877256317,1.0
0.5301724137931034,0.8157894736842105,0.6570048309178744,0.8084507042253521
1.0,0.0,0.3436754176610978,0.8050490883590463
0.26246719160104987,0.7752808988764045,0.0,0.7994428969359332
1.0,0.0,1.0,0.5833333333333334
0.0,0.0,0.6539379474940334,0.668646080760095
0.0,0.0,0.2553191489361702,1.0
0.0,0.0,0.25044404973357015,1.0
0.0,0.0,1.0,0.801994301994302
0.0,0.893048128342246,1.0,0.7117572692793932
0.35036496350364965,1.0,1.0,1.0
1.0,0.44666666666666666,0.0,1.0
0.5017921146953405,0.0,0.4907749077490775,1.0
0.0,0.0,1.0,0.5803842264914054
0.16774193548387098,0.3333333333333333,0.0,0.9896013864818024
0.0,0.0,0.4981949458483754,1.0
0.0,0.0,0.49733570159857904,1.0
0.5017921146953405,0.0,1.0,1.0
0.5160142348754448,0.0,0.0,1.0
0.0,0.0,0.33415233415233414,0.8903680501174628
0.3485576923076923,0.0,0.5055350553505535,1.0
0.647196261682243,0.9455782312925171,1.0,1.0
0.6848341232227488,1.0,1.0,1.0
0.0,0.0,0.6753554502369669,1.0
0.2638522427440633,1.0,0.0,0.803921568627451
0.0,0.0,0.49734513274336284,1.0
0.0,1.0,0.7527173913043478,0.6710369487485102
0.0,0.0,0.31971153846153844,1.0
0.0,0.0,0.25,1.0
1.0,0.4944649446494465,0.0,1.0
1.0,0.0,1.0,0.6783132530120481
0.5141843971631206,0.0,0.0,0.9325657894736842
0.0,0.0,0.6027397260273972,0.8054363376251789
0.9250814332247557,0.0,0.0,1.0
0.0,0.0,0.4982698961937716,0.8050490883590463
0.639686684073107,0.0,0.5037037037037037,1.0
0.33175355450236965,0.0,1.0,1.0
0.0,0.0,0.48014440433212996,1.0
0.4188034188034188,0.0,0.40988372093023256,1.0
0.508833922261484,0.0,1.0,1.0
0.0,0.0,0.6698795180722892,0.668646080760095
0.0,0.0,0.25225225225225223,1.0
0.5087719298245614,0.48014440433212996,0.0,0.9895287958115183
0.0,0.0,0.2446043165467626,1.0
