0,1,2
0.9595920723494323,0.48596970449466104,0.1274027715690657
0.9214920071047957,0.33162518301610544,0.14063656550703182
0.9585460486011844,0.461076512455516,0.13240418118466898
0.9727891156462585,0.4723629663749424,0.12652608213096558
0.8994932432432432,0.30632209081617756,0.12720374916313323
0.9078119215105517,0.31259347891115763,0.13221990257480862
0.980728948470884,0.482039911308204,0.12913457181694607
0.9839459231094212,0.47232558139534886,0.12221269296740996
0.942371280113368,0.25716819391073015,0.11838006230529595
0.993631881676253,0.4284627092846271,0.11661211129296235
0.9407582938388626,0.2831274564851207,0.12768817204301075
0.9805928769460439,0.4557808455565142,0.1303453007088955
0.9464119291705498,0.2794076163610719,0.12774540564769163
0.9745916515426497,0.2842485549132948,0.12461740271097507
0.9803023362345397,0.3796114385505348,0.11997474215954536
0.981785392245266,0.5314509365389991,0.12456293706293706
0.9493517017828201,0.4243075453677173,0.12461740271097507
0.9924775539917495,0.3956354819155385,0.12316335350043216
0.9264504339881224,0.292727528485019,0.12954545454545455
0.9540566959921799,0.3075677863213274,0.13446567586694974
1.0,0.3030552130428826,0.13016670472710665
0.8765690376569037,0.32385874246339363,0.1312759097190235
0.9148745519713262,0.25695773818288914,0.12192513368983957
0.930939226519337,0.30282455187398155,0.13695338779432964
0.9099956728688879,0.2667443214909726,0.12613410046470458
0.9575955265610439,0.27262231202193676,0.12329656067488644
0.9659514925373134,0.3086301369863014,0.13399153737658676
0.9116335630320227,0.2971576227390181,0.1336459554513482
0.9635036496350365,0.46416938110749184,0.12202954399486192
0.9579617834394905,0.2749322084965351,0.12114771519659936
0.9936368086147822,0.30963145636388545,0.13085399449035812
0.946290395994538,0.30538345036486303,0.13449740443605473
0.9265350877192983,0.3152190275477947,0.13197499421162306
0.9113924050632911,0.2531039640987285,0.1207115628970775
0.893235831809872,0.3151357596764876,0.14112404060410993
0.976926246394726,0.428988326848249,0.12045646661031277
0.9953151618398637,0.4665039929015084,0.1268357810413885
0.9575452716297786,0.4895182872435326,0.13430725730442977
0.9392016376663255,0.4401082788179562,0.13013698630136986
0.9305361305361305,0.28207667279671805,0.1271186440677966
0.9606099110546379,0.4511443661971831,0.1286101083032491
0.9521819870009285,0.2979677645409951,0.12928101610342482
0.9826996197718632,0.4884361233480176,0.11860174781523096
0.9678456591639871,0.4931904442956017,0.1343389111477728
0.9025082820634169,0.2849697140442316,0.1270619705751226
0.9593596059113301,0.4386684906520748,0.12837837837837837
0.9665122156697556,0.4583154275891706,0.13268156424581007
0.9568552253116012,0.2455383700178465,0.11661211129296235
0.9546854377474703,0.4173657718120805,0.13001824817518248
0.9110441010177158,0.3267567157383518,0.12791741472172352
