0,1,2
0.49783223374175306,0.203852482818701,0.14309076042518398
0.5145027624309392,0.19546425302552628,0.14977614977614978
0.5220496339939297,0.21483427647534356,0.13423597678916827
0.5076473620897062,0.22136826152846936,0.1206611570247934
0.508380917296003,0.2068654019873532,0.14275092936802974
0.5000858074480865,0.2244640605296343,0.13179992698064988
0.46793103448275863,0.2052099946836789,0.13069169273548836
0.5251875669882101,0.21194238847769553,0.14641995172968625
0.5050924179554885,0.20773042616451934,0.14386617100371749
0.5226149056949276,0.19892793329362715,0.149195131527287
0.5336298932384341,0.20709941170605245,0.1607069461570078
0.5270114942528735,0.20265451664025358,0.1265365148228489
0.5501022494887525,0.20275956551521676,0.1541867954911433
0.5024809160305344,0.2076534020421796,0.15065594583157005
0.49430276722734673,0.19854335029432305,0.13557312252964426
0.5277267719427102,0.20708035804083275,0.13665057556628296
0.5439761035512778,0.2099644128113879,0.1466826538768985
0.48517520215633425,0.2085980516730199,0.14433752775721687
0.47097814403439625,0.19460112812248187,0.1349144634525661
0.4997512025211478,0.21429316640584245,0.15680713128038898
0.5222520107238606,0.20626946649251482,0.1404893449092344
0.5056035274664707,0.2078078078078078,0.1468478671196678
0.5190017016449234,0.213595166163142,0.12923506811037375
0.49851632047477745,0.21119915478077125,0.12777008310249308
0.5211597334773996,0.21266249875955145,0.150489396411093
0.49184420772303594,0.20849740932642488,0.15924092409240925
0.5071578545523955,0.21542765787370105,0.13015873015873017
0.5179791441927364,0.2136197811106607,0.14592760180995476
0.513689936536718,0.21125774845030995,0.1469785575048733
0.5086013462976814,0.20879333720705018,0.1511627906976744
0.5166727075027184,0.21318289786223277,0.14268292682926828
0.5003637686431429,0.20234113712374582,0.15425971877584782
0.5280164363093015,0.20096571704490584,0.15086388537715972
0.495625781110516,0.20700605338890543,0.15557404326123128
0.5222819490202878,0.22671852007567794,0.13745091038914672
0.5051529527237035,0.21724465057447032,0.1579371474617244
0.49823780374698573,0.18780937590992916,0.1457286432160804
0.4917186108637578,0.21964064436183395,0.1318720804886813
0.5205528630407468,0.20997506234413965,0.15366049879324215
0.5300869565217391,0.21524105754276826,0.13509490137700036
0.5155477595279859,0.22859039610533305,0.1280201947349441
0.5502645502645502,0.2203752804405466,0.1435149654643131
0.5282324811476917,0.20706869009584664,0.1414986686953214
0.5410012560559843,0.20364832535885166,0.14937424303593055
0.502281438218653,0.19748617395676218,0.1455981941309255
0.48182616330114136,0.2200640341515475,0.1136890951276102
0.5063598952487841,0.19921259842519684,0.13936335403726707
0.5240470252939081,0.20832086201736008,0.1558282208588957
0.4873215785054576,0.20974796917308894,0.1481188118811881
0.5128205128205128,0.19705106923152035,0.15454545454545454
