0,1,2
0.8213928690436522,0.8798470780993992,0.6409017713365539
0.842745569240012,0.4513788098693759,0.8540630182421227
0.8984066887521691,0.6781399966903856,0.8689320388349514
0.8687476494922903,0.9657131263948062,0.9980806142034548
0.883623275344931,0.908150064683053,0.8410220014194464
0.8636363636363636,0.81,0.7093200916730329
0.8654382161659957,0.9020914732245461,1.0
0.918872595696058,0.7938330326390027,0.9502580947911778
0.7535329744279946,0.6112644051290375,0.4747307373653687
0.780504315451007,0.5008202833706189,0.7624671916010499
0.7972309066547566,0.5458937198067633,1.0
0.58052789631737,0.6989906985948942,0.8825910931174089
0.846878841688294,0.8061389337641357,0.9482976040353089
0.7444918872758326,0.7577529232333503,0.6392092257001647
0.6934001670843776,0.5577278731836196,0.7881219903691814
0.6878622570746675,0.1757429476542465,0.30726256983240224
0.7425952833351962,0.51552,0.6430817610062893
0.626481098363739,0.22393031001793492,0.7219327333017527
0.8304964539007093,0.636038000311478,0.40942167751819225
0.7722969606377678,0.7363888034450938,0.8237529691211402
0.7560559535994541,0.6144397092003008,0.5286437516653344
0.9466309823677582,0.7975221893491125,0.48623853211009177
0.8826025459688827,0.31555555555555553,0.6159056150316802
0.6050119331742243,0.786248912097476,0.5016666666666667
0.7437090909090909,0.6819064050032349,0.7683823529411765
0.5723891273247497,0.7856898322492297,0.9711375212224108
0.644432417805439,0.20527617477328935,0.6329516539440203
0.6922051157716087,0.9743499648629655,0.9980988593155894
0.8165707361405634,0.8338259441707717,0.9049180327868852
0.8157377854161552,0.6401034928848641,0.6666666666666666
0.8399014778325123,0.8303886925795053,0.9225494150867285
0.5669242658423493,0.5311505229649841,0.4934705184012663
0.7719706461428316,0.45688329839273234,0.9031746031746032
0.5739824421388667,0.7033622559652929,1.0
0.6958100558659218,0.8661459736062483,0.728516460025652
0.8350628072091754,0.8586666666666667,1.0
0.9127742392073602,0.6531781226903178,0.9837291116974495
0.8042731211713731,0.5714007023019898,0.37127729980145596
0.8158044343376919,0.7016726656785941,0.8772493573264781
0.8029826241619921,0.8109510086455332,0.7671068427370948
0.8688855269793243,0.7080493645238534,0.9978655282817502
0.6956642194209725,0.41166837256908906,0.8014950166112956
0.8779013068070997,0.47339489885664027,0.46534914361001317
0.7579813188345184,0.7964348591549296,0.6889016676250719
0.4677854938271605,0.6106939020726945,0.741851368970013
0.5190749493585415,0.8427328391878827,0.48284518828451883
0.7513072578958377,0.9608955681643919,0.8891739353514623
0.8014763624941103,0.7709235834344135,1.0
0.9762868710237131,0.9259512417407154,0.8439430566747247
0.7942081447963801,0.8510924369747899,0.891124871001032
