0,1,2,3
1.0,0.0,0.4928400954653938,1.0
1.0,0.9254385964912281,0.7085514834205934,0.9670828603859251
0.39416058394160586,1.0,0.43217665615141954,1.0
1.0,0.0,0.6694711538461539,1.0
0.5312934631432545,1.0,0.8737864077669902,0.9947183098591549
0.3308270676691729,0.0,1.0,0.6710369487485102
0.6145833333333334,0.49295774647887325,0.958,1.0
1.0,0.5605095541401274,0.49907578558225507,1.0
0.5668662674650699,0.0,1.0,0.6132478632478633
0.0,0.0,0.39764359351988215,1.0
0.7392923649906891,0.0,0.7269565217391304,1.0
1.0,0.0,0.31158605174353204,1.0
1.0,0.0,0.49101796407185627,1.0
0.0,0.0,0.3382899628252788,1.0
1.0,0.0,0.36387782204515273,1.0
0.783987915407855,1.0,0.9367396593673966,0.9835212489158717
0.4406779661016949,0.0,0.0,0.672093023255814
0.0,0.32663316582914576,0.714663143989432,1.0
0.1721311475409836,0.0,0.0,0.5898760330578512
0.06036446469248292,0.0,0.0,0.6158798283261803
0.0,0.0,0.1607565011820331,1.0
1.0,0.0,0.6566265060240963,1.0
1.0,0.00558659217877095,0.6138032305433186,1.0
0.36454849498327757,1.0,0.5008635578583766,0.8497757847533632
0.35367372353673726,0.0,0.6680327868852459,0.9537426408746846
0.3602015113350126,1.0,0.9712918660287081,0.8221258134490239
0.5486381322957199,0.2727272727272727,1.0,0.9913119026933102
0.7709923664122137,0.5587044534412956,0.7941176470588235,0.9852302345786272
0.24862888482632542,1.0,1.0,1.0
0.14694280078895464,0.0,0.0,0.7431192660550459
0.20365168539325842,0.0,1.0,0.9625212947189097
0.4239766081871345,0.18867924528301888,0.4472573839662447,0.8930232558139535
0.7525951557093425,0.0,0.9681528662420382,0.8147100424328148
0.0,0.0,0.2857142857142857,1.0
0.3638790035587189,0.0,0.0,0.8112391930835735
0.49110320284697506,0.019417475728155338,1.0,1.0
0.7482142857142857,0.0,1.0,1.0
1.0,0.0,0.5092478421701603,1.0
0.0,0.0,0.33700980392156865,1.0
0.38495575221238937,0.0,0.0,0.8287373004354136
0.5205183585313174,0.0,1.0,0.88801261829653
0.17678100263852242,0.2048780487804878,1.0,1.0
0.0,0.6118598382749326,0.5840336134453782,1.0
0.48353552859618715,0.0,0.0,0.8124118476727785
0.0,0.0,0.3288834951456311,1.0
0.6257396449704142,0.43478260869565216,1.0,1.0
1.0,0.0,0.5130434782608696,1.0
0.0,0.0,0.5991316931982634,1.0
0.0,0.0,0.6014388489208633,1.0
0.9379310344827586,0.432258064516129,0.39940387481371087,1.0
