0,1,2,3
0.9685863874345549,0.776536312849162,0.9844236760124611,1.0
0.7007299270072993,1.0,0.8939828080229226,1.0
1.0,0.7894736842105263,0.884393063583815,1.0
1.0,1.0,1.0,1.0
1.0,1.0,0.8582474226804123,1.0
1.0,0.9923664122137404,1.0,1.0
0.8647686832740213,1.0,1.0,1.0
1.0,1.0,0.8753387533875339,1.0
0.94,0.7348066298342542,0.9731543624161074,1.0
1.0,0.8333333333333334,0.9665653495440729,1.0
1.0,1.0,0.8306451612903226,1.0
1.0,1.0,0.8273195876288659,1.0
0.8682926829268293,0.75,1.0,1.0
1.0,0.9383561643835616,0.8056265984654731,1.0
1.0,1.0,0.8768328445747801,1.0
1.0,1.0,0.9968944099378882,1.0
0.6313725490196078,1.0,0.7888888888888889,1.0
1.0,0.9161290322580645,0.9688473520249221,1.0
0.8832116788321168,1.0,1.0,1.0
1.0,0.8109756097560976,0.8985507246376812,1.0
1.0,1.0,0.9333333333333333,1.0
0.8307086614173228,1.0,0.9056047197640118,1.0
1.0,1.0,1.0,1.0
0.9428571428571428,1.0,1.0,1.0
0.6286472148541115,1.0,1.0,1.0
0.8914728682170543,1.0,0.9867549668874173,1.0
0.6798245614035088,1.0,0.7887700534759359,1.0
1.0,1.0,0.7663551401869159,1.0
1.0,0.9856115107913669,0.9541284403669725,1.0
1.0,1.0,0.8663101604278075,1.0
1.0,1.0,0.9665653495440729,1.0
0.7777777777777778,0.7650273224043715,0.8892508143322475,1.0
0.951417004048583,1.0,1.0,1.0
0.7441077441077442,1.0,1.0,1.0
0.5979899497487438,1.0,1.0,1.0
0.8416988416988417,0.993103448275862,1.0,1.0
0.6356164383561644,1.0,1.0,1.0
0.5,1.0,1.0,0.9978142076502732
1.0,1.0,0.9420731707317073,1.0
1.0,0.8909090909090909,0.9463722397476341,1.0
0.9789915966386554,1.0,0.9841269841269841,1.0
1.0,1.0,0.8746666666666667,1.0
0.8461538461538461,1.0,0.9025787965616046,1.0
1.0,1.0,1.0,1.0
0.8591549295774648,1.0,1.0,1.0
1.0,1.0,0.8188976377952756,1.0
0.9785407725321889,1.0,1.0,1.0
1.0,1.0,0.8393351800554016,1.0
1.0,1.0,0.8781163434903048,1.0
0.616600790513834,1.0,0.754054054054054,1.0
