0,1,2,3
1.0,0.0,0.30087527352297594,1.0
0.0,0.5320754716981132,0.6075949367088608,1.0
0.1939218523878437,0.5090579710144928,0.0,1.0
0.3349397590361446,0.3991477272727273,0.0,1.0
0.39644970414201186,0.0,1.0,1.0
0.14765784114052954,0.0,0.0,0.66548463356974
0.0,0.0,0.3301088270858525,1.0
0.0,0.0,0.548,1.0
0.3329369797859691,0.0,1.0,1.0
1.0,0.4110787172011662,0.712,1.0
0.0,0.0,0.6614268440145102,1.0
0.0,0.0,0.5,1.0
1.0,0.0,0.6182795698924731,1.0
1.0,0.0,0.33579335793357934,1.0
0.0,0.0,0.49634146341463414,1.0
0.0,0.0,0.42487046632124353,1.0
0.32367149758454106,0.40373563218390807,0.0,1.0
0.42028985507246375,1.0,1.0,0.8931657501963864
1.0,0.0,0.5,1.0
0.2923497267759563,0.0,1.0,0.8632543926661573
0.3790322580645161,0.0,0.0,0.801994301994302
0.3117583603020496,1.0,0.9834710743801653,0.9410788381742738
0.0,0.17237163814180928,1.0,1.0
0.09009009009009009,0.0,1.0,0.9503784693019344
0.4936708860759494,0.6706730769230769,0.9856115107913669,1.0
1.0,0.5109489051094891,0.6709470304975923,0.9665343165059558
0.0,0.0,0.32973621103117506,1.0
0.7647058823529411,0.5915789473684211,1.0,1.0
1.0,0.0,0.7994269340974212,1.0
0.48905109489051096,0.0,1.0,1.0
0.0,0.0,0.3329326923076923,1.0
0.0,0.2200557103064067,0.8993506493506493,1.0
1.0,0.0,0.5647382920110193,1.0
0.0,0.36906584992343033,0.4444444444444444,1.0
0.0,0.0,0.5621788283658787,1.0
0.3979460847240051,0.0,1.0,0.9135308246597278
0.40173410404624277,0.18494055482166447,0.0,1.0
0.0,0.0,0.33373063170441003,1.0
0.31527093596059114,0.0,1.0,0.9834638816362054
0.35917312661498707,0.19236016371077763,0.0,1.0
0.0,0.0,0.3956204379562044,1.0
0.0,0.9929328621908127,0.5991189427312775,1.0
1.0,0.0,0.8307134220072552,1.0
0.11320754716981132,0.35714285714285715,1.0,1.0
0.16183574879227053,0.0,0.0,0.5798146240988672
1.0,0.0,0.6654719235364397,1.0
1.0,0.0,0.5078979343863913,0.9964912280701754
1.0,0.0,0.6739659367396593,1.0
0.0,0.5073529411764706,0.5925925925925926,0.9994148624926857
0.6136986301369863,0.0,1.0,0.8536036036036037
