x,y,name,ddem,fa,lateral,lisd,rgb,tr,tri,velo,wa,class
753549.4464735526,5343144.949739109,kb05_10,0.4275626242160797,2.9710235595703125,0.19485723972320557,4.486373424530029,60.0,0.002614647150039673,0.0031116229947656393,-9999.0,1.1833699941635132,2.0
753549.5160835597,5343144.949739109,kb05_10,0.42888519167900085,2.9034066200256348,0.19539453089237213,3.144345283508301,60.0,0.0016442835330963135,0.003648294135928154,-9999.0,1.1833699941635132,2.0
753549.5856935668,5343144.949739109,kb05_10,0.4292007088661194,3.036423444747925,0.19593176245689392,1.9881665706634521,62.0,0.0016380846500396729,0.004271249752491713,1.4280272,1.1833699941635132,2.0
753549.655303574,5343144.949739109,kb05_10,0.4285091161727905,0.07144651561975479,0.19646890461444855,2.124478816986084,66.0,0.008693397045135498,0.004979648161679506,1.4277103,1.1833699941635132,2.0
753549.724913581,5343144.949739109,kb05_10,0.42082899808883667,0.009051105007529259,0.1970060169696808,1.9446699619293213,67.0,0.012372583150863647,0.005732100456953049,1.4273935,1.1833699941635132,2.0
753549.7945235884,5343144.949739109,kb05_10,0.4171467125415802,1.6661937236785889,0.19754306972026825,1.5462226867675781,65.0,0.00997304916381836,0.006510994862765074,1.4273935,1.1833699941635132,2.0
753549.8641335955,5343144.949739109,kb05_10,0.42246708273887634,2.3354578018188477,0.19799460470676422,1.3207892179489136,67.0,0.01529344916343689,0.006664965767413378,1.4267597,1.1833699941635132,2.0
753549.9337436027,5343144.949739109,kb05_10,0.4277874827384949,2.1604180335998535,0.19813872873783112,1.4116889238357544,67.0,0.020613819360733032,0.006654056720435619,1.4264429,1.1833699941635132,2.0
753550.0033536098,5343144.949739109,kb05_10,0.433107852935791,2.0331242084503174,0.19800212979316711,1.305838942527771,66.0,0.025649189949035645,0.00641179783269763,1.426126,1.1833699941635132,2.0
753550.072963617,5343144.949739109,kb05_10,0.43742114305496216,1.9170491695404053,0.19786551594734192,1.4747791290283203,67.0,0.030623584985733032,0.006118995137512684,-9999.0,1.1833699941635132,2.0
753550.1425736243,5343144.949739109,kb05_10,0.4407273828983307,1.846604585647583,0.19772891700267792,1.4964253902435303,69.0,0.034621357917785645,0.005958558060228825,-9999.0,1.1833699941635132,2.0
753549.3072535383,5343144.880129105,kb05_10,0.42495107650756836,2.9688467979431152,0.19439208507537842,9.354122161865234,61.0,0.002645164728164673,0.002974514150992036,1.4248527,1.113759994506836,2.0
753549.3768635455,5343144.880129105,kb05_10,0.4262736737728119,2.8950319290161133,0.19492939114570618,8.446171760559082,59.0,0.002617746591567993,0.0029539591632783413,1.4245359,1.113759994506836,2.0
753549.4464735526,5343144.880129105,kb05_10,0.42756572365760803,2.7613725662231445,0.19546668231487274,6.558136940002441,59.0,0.0036154985427856445,0.0032746505457907915,1.424219,1.113759994506836,2.0
753549.5160835597,5343144.880129105,kb05_10,0.4278812110424042,2.822904586791992,0.19600389897823334,3.1353225708007812,61.0,0.002614647150039673,0.0035907139535993338,1.4239021,1.113759994506836,2.0
753549.5856935668,5343144.880129105,kb05_10,0.4292038083076477,2.901041269302368,0.19654105603694916,2.276798963546753,66.0,0.002648264169692993,0.004083741456270218,1.4235853,1.113759994506836,2.0
753549.655303574,5343144.880129105,kb05_10,0.42951929569244385,0.29811224341392517,0.1970781534910202,2.059035301208496,65.0,0.009700477123260498,0.00459029246121645,1.4232684,1.113759994506836,2.0
