x,y,name,ddem,fa,lateral,lisd,rgb,tr,tri,velo,wa,class
761944.1337634403,5348312.79606991,kb19_10,0.3319403827190399,0.7530811429023743,-0.07753749936819077,8.326462745666504,224.0,0.04055285453796387,0.03745317459106445,2.3585691,1.2797642946243286,2.75
761944.2033734189,5348312.79606991,kb19_10,0.3289486765861511,0.4350031912326813,-0.07714001089334488,7.694566249847412,224.0,0.05752161145210266,0.03856102377176285,2.3599471,1.2315266132354736,2.75
761944.2729833977,5348312.79606991,kb19_10,0.31298696994781494,0.4375613033771515,-0.0767425000667572,8.307347297668457,225.0,0.06454065442085266,0.03897382318973541,2.361325,1.1833699941635132,2.75
761944.3425933763,5348312.79606991,kb19_10,0.31002578139305115,0.589421272277832,-0.07634497433900833,9.031060218811035,215.0,0.06655481457710266,0.040372397750616074,2.3627029,1.1224275827407837,2.75
761944.4122033549,5348312.79606991,kb19_10,0.30205968022346497,0.47485944628715515,-0.07594640552997589,9.51364517211914,209.0,0.07155969738960266,0.04273463040590286,2.3640808,1.0625505447387695,2.75
761944.4818133335,5348312.79606991,kb19_10,0.28707456588745117,0.4854468107223511,-0.07553783804178238,9.640498161315918,230.0,0.06853845715522766,0.042328935116529465,2.3668367,1.0039297342300415,2.75
761944.5514233124,5348312.79606991,kb19_10,0.2751106917858124,0.6912363171577454,-0.07512926310300827,9.405041694641113,239.0,0.05758163332939148,0.04152289405465126,2.3668367,0.9467983841896057,2.75
761944.621033291,5348312.79606991,kb19_10,0.2751106917858124,0.7946471571922302,-0.08299385011196136,10.670795440673828,231.0,0.054589927196502686,0.039746787399053574,2.3682146,0.8914429545402527,2.75
761944.6906432697,5348312.79606991,kb19_10,0.2791675329208374,2.11690616607666,-0.08258551359176636,11.52730941772461,234.0,0.06019893288612366,0.037588175386190414,2.3695925,0.8382154107093811,2.75
761943.9945434828,5348312.726459917,kb19_10,0.33262699842453003,1.39985990524292,-0.07863886654376984,7.785749435424805,224.0,0.0476604700088501,0.03745365887880325,2.3573372,1.329897165298462,2.75
761944.0641534616,5348312.726459917,kb19_10,0.35069140791893005,1.315469741821289,-0.07824139297008514,7.7995524406433105,226.0,0.047689974308013916,0.03858155012130737,2.3587151,1.2797642946243286,2.75
761944.1337634403,5348312.726459917,kb19_10,0.35072094202041626,0.7735297083854675,-0.07784391939640045,8.010083198547363,228.0,0.03957626223564148,0.04009239003062248,2.3600931,1.2315266132354736,2.75
761944.2033734189,5348312.726459917,kb19_10,0.34876683354377747,0.5799736380577087,-0.07744642347097397,8.346203804016113,223.0,0.05553796887397766,0.04104406759142876,2.361471,1.1813207864761353,2.75
761944.2729833977,5348312.726459917,kb19_10,0.3397936522960663,0.6089651584625244,-0.07704892009496689,8.896697998046875,216.0,0.05657458305358887,0.041220590472221375,2.3628489,1.1331686973571777,2.75
761944.3425933763,5348312.726459917,kb19_10,0.3368324637413025,0.6478904485702515,-0.07665140181779861,8.976358413696289,223.0,0.06454068422317505,0.04183901101350784,2.3642268,1.0873429775238037,2.75
761944.4122033549,5348312.726459917,kb19_10,0.3308500349521637,0.48197615146636963,-0.07625389099121094,9.053945541381836,238.0,0.07754114270210266,0.04310010373592377,2.3656047,1.0277793407440186,2.75
761944.4818133335,5348312.726459917,kb19_10,0.3198932111263275,0.48232823610305786,-0.07585635036230087,9.579238891601562,233.0,0.08053186535835266,0.04291931912302971,2.3683606,0.9670529961585999,2.75
761944.5514233124,5348312.726459917,kb19_10,0.3169015049934387,0.695973813533783,-0.07545012980699539,9.746715545654297,235.0,0.06756091117858887,0.041610606014728546,2.3683606,0.9076033234596252,2.75
761944.621033291,5348312.726459917,kb19_10,0.3169015049934387,0.3344421088695526,-0.08331451565027237,15.501386642456055,237.0,0.055597007274627686,0.039460718631744385,2.3697385,0.8496983051300049,2.75
761944.6906432697,5348312.726459917,kb19_10,0.28897592425346375,0.7684873938560486,-0.08290619403123856,25.97252082824707,223.0,0.08490288257598877,0.03712794929742813,2.3711164,0.7936761379241943,2.75
761944.7602532483,5348312.726459917,kb19_10,0.26199740171432495,2.952455520629883,-0.08249785006046295,34.3232307434082,211.0,0.08622944355010986,0.03418884053826332,2.3724943,0.739964485168457,2.75
761943.8553235256,5348312.656849924,kb19_10,0.35140857100486755,0.5970359444618225,-0.07974011451005936,7.369966506958008,223.0,0.03457140922546387,0.03673582896590233,2.3559593,1.3782076835632324,2.75
761943.9249335042,5348312.656849924,kb19_10,0.34542611241340637,0.6297962665557861,-0.07934268563985825,7.248732566833496,219.0,0.03457140922546387,0.03767475485801697,2.3559593,1.329897165298462,2.75
761943.9945434828,5348312.656849924,kb19_10,0.34542611241340637,1.4895539283752441,-0.07894524186849594,7.770586967468262,225.0,0.0436626672744751,0.03893667086958885,2.3573372,1.2797642946243286,2.75
761944.0641534616,5348312.656849924,kb19_10,0.3684954345226288,1.4900059700012207,-0.07854778319597244,8.28918170928955,231.0,0.0436626672744751,0.03973636031150818,2.3587151,1.2315266132354736,2.75
761944.1337634403,5348312.656849924,kb19_10,0.3685249388217926,0.5326514840126038,-0.07815030962228775,8.58853816986084,231.0,0.02752283215522766,0.04078860953450203,2.3600931,1.1813207864761353,2.75
761944.2033734189,5348312.656849924,kb19_10,0.3665708303451538,0.10280263423919678,-0.07775284349918365,8.640201568603516,227.0,0.02953702211380005,0.04170281067490578,2.361471,1.1331686973571777,2.75
761944.2729833977,5348312.656849924,kb19_10,0.36660036444664,0.4236786365509033,-0.07735534757375717,8.566848754882812,218.0,0.03517553210258484,0.041550278663635254,2.3628489,1.0828773975372314,2.75
761944.3425933763,5348312.656849924,kb19_10,0.36461570858955383,1.0970829725265503,-0.07695784419775009,8.685603141784668,208.0,0.05214428901672363,0.0421183817088604,2.3642268,1.0348269939422607,2.75
761944.4122033549,5348312.656849924,kb19_10,0.35564255714416504,1.3016595840454102,-0.07656031847000122,8.94572639465332,204.0,0.06413766741752625,0.04279537871479988,2.3656047,0.9893440008163452,2.75
761944.4818133335,5348312.656849924,kb19_10,0.34267160296440125,1.4897711277008057,-0.07616278529167175,11.837013244628906,216.0,0.06413769721984863,0.042617205530405045,2.3683606,0.9339161515235901,2.75
761944.5514233124,5348312.656849924,kb19_10,0.33070769906044006,1.9527325630187988,-0.07576525956392288,20.857030868530273,230.0,0.05116674304008484,0.04106714203953743,2.3683606,0.8722108006477356,2.75
761944.621033291,5348312.656849924,kb19_10,0.33070769906044006,1.3642897605895996,-0.08363517373800278,29.30506706237793,228.0,0.06813547015190125,0.03878551349043846,2.3697385,0.811785101890564,2.75
761944.6906432697,5348312.656849924,kb19_10,0.2877674996852875,1.08470618724823,-0.08322685956954956,35.290164947509766,217.0,0.08711840212345123,0.03662090376019478,2.3711164,0.7529472708702087,2.75
761944.7602532483,5348312.656849924,kb19_10,0.2458048164844513,2.4938466548919678,-0.08281853049993515,38.25795364379883,211.0,0.08844496309757233,0.033736251294612885,2.3724943,0.6960999965667725,2.75
761943.7857135469,5348312.587239931,kb19_10,0.3541683852672577,3.1062402725219727,-0.08044387400150299,7.702157974243164,213.0,0.09140616655349731,0.03602667897939682,2.3562513,1.3782076835632324,2.75
761943.8553235256,5348312.587239931,kb19_10,0.3671984076499939,2.1731207370758057,-0.08004646748304367,8.138859748840332,203.0,0.09336027503013611,0.036563124507665634,2.3590071,1.329897165298462,2.75
761943.9249335042,5348312.587239931,kb19_10,0.3592323362827301,2.2267909049987793,-0.07964903861284256,8.191922187805176,204.0,0.09336027503013611,0.03740285336971283,2.3590071,1.2797642946243286,2.75
761943.9945434828,5348312.587239931,kb19_10,0.3592323362827301,2.586106061935425,-0.07925162464380264,7.263025760650635,222.0,0.10245153307914734,0.03849925100803375,2.360385,1.2315266132354736,2.75
761944.0641534616,5348312.587239931,kb19_10,0.3762896656990051,2.5218722820281982,-0.07885417342185974,7.612314701080322,229.0,0.10245153307914734,0.039194684475660324,2.361763,1.1813207864761353,2.75
761944.1337634403,5348312.587239931,kb19_10,0.36933067440986633,2.146888494491577,-0.07845671474933624,8.3112211227417,232.0,0.0923236608505249,0.039823267608881,2.3631409,1.1331686973571777,2.75
761944.2033734189,5348312.587239931,kb19_10,0.35935041308403015,2.0842885971069336,-0.07805924117565155,8.689861297607422,220.0,0.10233345627784729,0.04076157510280609,2.3645188,1.0828773975372314,2.75
761944.2729833977,5348312.587239931,kb19_10,0.34439581632614136,2.082587480545044,-0.07766175270080566,9.75628662109375,216.0,0.11757898330688477,0.0411563478410244,2.3658967,1.0348269939422607,2.75
761944.3425933763,5348312.587239931,kb19_10,0.3314248323440552,2.106361150741577,-0.07726427167654037,13.574213027954102,223.0,0.12057070434093475,0.04143877327442169,2.3672746,0.9844340682029724,2.75
761944.4122033549,5348312.587239931,kb19_10,0.3144560754299164,2.111600637435913,-0.0768667608499527,20.607927322387695,217.0,0.11953309178352356,0.04226914420723915,2.3686526,0.9365067481994629,2.75
761944.4818133335,5348312.587239931,kb19_10,0.3004780411720276,2.136199474334717,-0.07646924257278442,27.41550064086914,226.0,0.11055994033813477,0.04197629913687706,2.3714084,0.8859906792640686,2.75
761944.5514233124,5348312.587239931,kb19_10,0.2915048599243164,2.234177589416504,-0.07607170194387436,33.7486457824707,238.0,0.09758898615837097,0.0400879941880703,2.3714084,0.8382154107093811,2.75
761944.621033291,5348312.587239931,kb19_10,0.2915048599243164,1.9648730754852295,-0.08394672721624374,37.7148551940918,221.0,0.08755066990852356,0.037340082228183746,2.3727863,0.7782634496688843,2.75
761944.6906432697,5348312.587239931,kb19_10,0.2625722289085388,1.4994175434112549,-0.08354751765727997,39.07322692871094,169.0,0.09350258111953735,0.03456493094563484,2.3741642,0.7166788578033447,2.75
761944.7602532483,5348312.587239931,kb19_10,0.24358929693698883,1.9699749946594238,-0.08313920348882675,38.45484161376953,143.0,0.05162850022315979,0.031238511204719543,2.3755421,0.6566994190216064,2.75
761944.8298632269,5348312.587239931,kb19_10,0.24462589621543884,2.6029961109161377,-0.08273086696863174,35.91102981567383,133.0,0.05162850022315979,0.028016412630677223,2.3769201,0.5988078713417053,2.75
761943.7161035681,5348312.517629937,kb19_10,0.35373613238334656,0.0422435998916626,-0.08212752640247345,9.796650886535645,212.0,0.06856796145439148,0.034345753490924835,2.3563973,1.3782076835632324,2.75
761943.7857135469,5348312.517629937,kb19_10,0.30978983640670776,1.3794714212417603,-0.08075021952390671,10.88710880279541,208.0,0.09140616655349731,0.03533355891704559,2.3577752,1.329897165298462,2.75
761943.8553235256,5348312.517629937,kb19_10,0.2757922410964966,1.9911059141159058,-0.08035282045602798,11.061881065368652,212.0,0.09336027503013611,0.036402296274900436,2.360531,1.2797642946243286,2.75
761943.9249335042,5348312.517629937,kb19_10,0.2738381326198578,2.2690412998199463,-0.07995540648698807,8.830785751342773,216.0,0.09336027503013611,0.03763843700289726,2.360531,1.2315266132354736,2.75
761943.9945434828,5348312.517629937,kb19_10,0.2738381326198578,2.5693211555480957,-0.07955798506736755,7.95951509475708,216.0,0.10245153307914734,0.03857174143195152,2.361909,1.1813207864761353,2.75
761944.0641534616,5348312.517629937,kb19_10,0.2978839874267578,2.517282724380493,-0.07916054129600525,8.096386909484863,216.0,0.10245153307914734,0.039212413132190704,2.3632869,1.1331686973571777,2.75
761944.1337634403,5348312.517629937,kb19_10,0.292939156293869,2.1196460723876953,-0.07876311242580414,9.865920066833496,217.0,0.0923236608505249,0.03961215913295746,2.3646648,1.0828773975372314,2.75
761944.2033734189,5348312.517629937,kb19_10,0.2839660048484802,1.983394980430603,-0.07836564630270004,15.95671558380127,220.0,0.10233345627784729,0.03953626751899719,2.3660427,1.0348269939422607,2.75
761944.2729833977,5348312.517629937,kb19_10,0.26699721813201904,1.9102482795715332,-0.07796817272901535,23.01444435119629,229.0,0.1103290319442749,0.039497002959251404,2.3674206,0.9844340682029724,2.75
761944.3425933763,5348312.517629937,kb19_10,0.24902138113975525,2.021444082260132,-0.07757068425416946,28.106231689453125,233.0,0.0983661562204361,0.039729002863168716,2.3687985,0.9365067481994629,2.75
