0,1,2,3
0.8304498269896193,0.26118721461187216,0.7004640371229698,1.0
0.7713024282560706,0.99480012999675,0.8259880580039807,0.0
0.39663236669784846,0.43823845327604727,0.7846423699084,1.0
0.5110639051159497,0.896004533862284,0.5204460966542751,1.0
0.5415465898174832,0.6163720029062727,0.4629889669007021,0.0
0.44879975691279245,0.5241128298453139,0.6188925081433225,0.0
0.48341463414634145,0.1400359066427289,0.7560038424591738,0.8214285714285714
0.821590909090909,0.6176470588235294,0.8048780487804879,0.0
0.8213599021150149,0.7269037956552876,0.8236311239193084,0.0
0.8261000150172698,0.4915669205658324,1.0,1.0
