0,1,2,3
0.6603047045035996,0.767954133977067,0.567725540025413,0.0
0.7227743271221532,0.7168169593418763,0.7400428265524626,1.0
0.7440312545217769,0.7806473829201102,0.3109075293444031,0.0
0.7342234938801463,0.713474025974026,0.7455436720142602,0.0
0.8693653618030842,0.7835481425322214,0.8688811188811189,1.0
0.634485995931779,0.9911827303131651,0.3686739269698911,1.0
0.7261816838995568,0.9584307612366848,0.6674144699943915,1.0
0.6384223438384601,0.9464033850493653,0.8727352106526959,1.0
0.792623259315017,0.7428972290424413,0.6911041573535985,0.0
0.8073997233748271,0.9936524728907696,0.6041613151810943,0.0
