0,1,2,3
0.616766794,0.493117089,0.594805905,0
0.425176872,0.163763862,0.488462778,0
0.623904899,0.317834395,0.66369616,1
0.616861376,0.4936407,0.984236822,0
0.711651235,0.403199379,0.885215857,1
