x,y,name,ddem,green,lateral,longitudinal,rgb,tri,vari,wa,class
754672.1859103519,5342873.749065547,kb07_1,2.7264277935028076,219.0,0.1769702136516571,0.9854726195335388,220.0,0.010686395689845085,93.77616119384766,7.487525463104248,2.0
754672.2555203598,5342873.749065547,kb07_1,2.722670078277588,220.0,0.1769702136516571,0.9854726195335388,222.0,0.010686395689845085,99.8126449584961,7.480727195739746,2.0
754672.3251303678,5342873.749065547,kb07_1,2.7121641635894775,225.0,0.1769702136516571,0.9854726195335388,226.0,0.010686395689845085,84.62488555908203,7.474571228027344,2.0
754672.3947403756,5342873.749065547,kb07_1,2.7121641635894775,233.0,0.1769702136516571,0.9854726195335388,232.0,0.010686395689845085,86.63925170898438,7.469058513641357,2.0
754672.4643503834,5342873.749065547,kb07_1,2.708406686782837,227.0,0.1769702136516571,0.9854726195335388,228.0,0.010686395689845085,76.56776428222656,7.464191913604736,2.0
754672.5339603914,5342873.749065547,kb07_1,2.7056257724761963,227.0,0.1769702136516571,0.9854726195335388,229.0,0.010686395689845085,71.2757568359375,7.459970951080322,2.0
754672.1163003442,5342873.679455543,kb07_1,2.716165065765381,232.0,0.1769702136516571,0.9854726195335388,232.0,0.010686395689845085,98.28718566894531,7.4257917404174805,2.0
754672.1859103519,5342873.679455543,kb07_1,2.7234244346618652,225.0,0.1769702136516571,0.9854726195335388,226.0,0.010686395689845085,95.64827728271484,7.418283939361572,2.0
754672.2555203598,5342873.679455543,kb07_1,2.7286694049835205,213.0,0.1769702136516571,0.9854726195335388,213.0,0.010686395689845085,93.14128112792969,7.411421775817871,2.0
754672.3251303678,5342873.679455543,kb07_1,2.7181332111358643,219.0,0.1769702136516571,0.9854726195335388,216.0,0.010686395689845085,92.00904083251953,7.405208110809326,2.0
754672.3947403756,5342873.679455543,kb07_1,2.7181332111358643,232.0,0.1769702136516571,0.9854726195335388,229.0,0.010686395689845085,80.63603973388672,7.39964485168457,2.0
754672.4643503834,5342873.679455543,kb07_1,2.7133684158325195,236.0,0.1769702136516571,0.9854726195335388,236.0,0.010686395689845085,70.80401611328125,7.394731521606445,2.0
754672.5339603914,5342873.679455543,kb07_1,2.709610939025879,239.0,0.1769702136516571,0.9854726195335388,242.0,0.010686395689845085,71.40800476074219,7.390471458435059,2.0
